YEAR,CCSCODE,CCSCATEGORY,NUMDISCHARGES,PERCENTDISCHARGES,RATEDISCHARGES,LOS,MEANCHARGES,AGGCHARGES,PERCENTDISCHARGESED,PERCENTDIED,PERCENTMALE,MEANCOSTS,AGGCOSTS,CCSLVL1,CCSLVL1LABEL
2007,97,Other gastrointestinal diagnostic procedures,16150.699413,0.042328,5.3615624934,7.9227637707,47068.707002,758177060.78,,3.420477,46.170002,15170.096136,244523463.51,9,Operations on the digestive system
2007,180,Other CT scan,16016.664728,0.041977,5.3170668761,3.9206460832,21281.708449,340146361.18,,1.087051,48.270076,7752.5792328,123686868.22,16,Miscellaneous diagnostic and therapeutic procedures
2007,212,Diagnostic physical therapy,,,,11.548456678,42836.27731,678863003.46,,,,13498.148533,213946151.89,16,Miscellaneous diagnostic and therapeutic procedures
2007,89,Exploratory laparotomy,15531.685293,0.040706,5.1560678084,9.5299655726,72599.953452,1134802207.8,,19.593959,52.075504,24186.784229,377814540.86,9,Operations on the digestive system
2007,77,Proctoscopy and anorectal biopsy,15498.854578,0.04062,5.1451689657,6.0013664744,29203.205126,450706892.6,,1.489803,46.886301,9426.7867959,145586615.09,9,Operations on the digestive system
2007,141,Other therapeutic obstetrical procedures,15476.000829,0.04056,5.137582186,3.1569515651,12708.281819,195922903.49,,,,4139.706079,63833765.496,13,Obstetrical procedures
2007,69,Esophageal dilatation,15307.402092,0.040118,5.0816123087,5.6099125333,25433.799234,388367037.28,,1.745645,42.279174,8381.8810375,128022969.24,9,Operations on the digestive system
2007,66,Procedures on spleen,15194.965426,0.039823,5.0442866054,9.5907336476,84412.901375,1308866327.5,,6.402775,54.228323,27700.645014,429560933.63,8,Operations on the hemic and lymphatic system
2007,91,Peritoneal dialysis,14606.274206,0.038281,4.8488582413,5.2047925212,26429.57294,385985943.58,,2.099327,48.613918,8481.8519257,124018716.82,9,Operations on the digestive system
2007,64,Bone marrow transplant,14496.509705,0.037993,4.8124196192,24.562678941,214284.86884,3106130099.9,,4.199157,58.172284,85449.27207,1238579943,8,Operations on the hemic and lymphatic system
2007,38,Other diagnostic procedures on lung and bronchus,14297.003678,0.03747,4.7461894206,9.9155232731,77755.096239,1107354717.8,,8.055916,49.565038,26089.266453,371532086.81,6,Operations on the respiratory system
2007,105,Kidney transplant,14020.002538,0.036744,4.6542330981,7.4960127273,147943.81727,2076461128.3,,,60.439812,47832.840494,671391522.06,10,Operations on the urinary system
2007,173,Other diagnostic procedures on skin and subcutaneous tissue,13709.38948,0.03593,4.5511185965,7.7081989982,35918.101654,490300293.66,,1.833579,46.160567,12852.043151,175305311.59,15,Operations on the integumentary system
2007,7,Other diagnostic nervous system procedures,13663.87802,0.035811,4.5360101155,10.667066244,88642.423111,1246460432.7,,9.166531,55.084805,28569.798875,402484306.06,1,Operations on the nervous system
2007,109,Procedures on the urethra,13626.927357,0.035714,4.5237435698,4.5149340752,29462.542161,401827497.21,,1.126133,84.193596,9629.1665532,131318057.87,10,Operations on the urinary system
2007,19,"Other therapeutic procedures on eyelids, conjunctiva, cornea",13067.289352,0.034247,4.337960028,3.9646133131,26031.857272,340955669.94,,1.158243,60.122397,8762.9844794,114766914.61,3,Operations on the eye
2007,183,Routine chest X-ray,,,,3.3385683094,17671.034508,223497385.17,,,,6008.9903779,75998012.03,16,Miscellaneous diagnostic and therapeutic procedures
2007,32,"Other non-OR therapeutic procedures on nose, mouth and pharynx",12501.248266,0.032764,4.1500508497,3.4844949438,18481.80293,231026415.67,,,51.652804,6049.0489169,75645190.938,5,Operations on the nose; mouth; and pharynx
2007,87,Laparoscopy,12127.928783,0.031785,4.0261196388,4.7310326782,34397.615223,418429160.86,,1.334944,28.43365,11777.042557,143096606.49,9,Operations on the digestive system
2007,189,Contrast aortogram,11758.350613,0.030817,3.9034304347,4.8526173798,33052.413216,387879001.56,,1.321078,53.791681,10185.340723,119567367.76,16,Miscellaneous diagnostic and therapeutic procedures
2007,166,"Lumpectomy, quadrantectomy of breast",11735.091585,0.030756,3.895709114,2.8173129292,23121.507676,271993375.72,,,1.436978,7859.4851472,92418571.935,15,Operations on the integumentary system
2007,128,Diagnostic dilatation and curettage (D&C),10908.051012,0.028588,3.6211556966,3.8386073791,24100.378954,262719707.57,,,,7598.4709143,82890107.697,12,Operations on the female genital organs
2007,8,Other non-OR or closed therapeutic nervous system procedures,10879.474783,0.028513,3.6116692196,5.3096329233,23940.760736,260325822.31,,1.204468,33.810163,8295.281752,90174286.791,1,Operations on the nervous system
2007,56,"Other vascular bypass and shunt, not heart",9967.3517311,0.026123,3.3088708937,11.272235863,125227.88235,1240906496.6,,7.271426,54.930961,41609.871113,412174903.75,7,Operations on the cardiovascular system
2007,192,Diagnostic ultrasound of head and neck,9801.1845957,0.025687,3.2537082374,4.5510577596,26604.275993,258250690.34,,,42.202308,9424.5745943,91166623.865,16,Miscellaneous diagnostic and therapeutic procedures
2007,81,Hemorrhoid procedures,9276.7000597,0.024313,3.079594625,3.9893325753,23067.589649,214098064.55,,,54.958435,7498.6879892,69631650.336,9,Operations on the digestive system
2007,190,Contrast arteriogram of femoral and lower extremity arteries,9148.460828,0.023977,3.0370229297,5.0610340301,32289.690472,294242896.34,,1.253282,58.020058,10422.007562,94994445.178,16,Miscellaneous diagnostic and therapeutic procedures
2007,72,"Colostomy, temporary and permanent",8903.0608558,0.023333,2.9555572759,14.312813694,87878.259617,777417719.2,,5.314589,49.603284,29771.78381,263329152.25,9,Operations on the digestive system
2007,130,Other diagnostic procedures female organs,8594.4945768,0.022525,2.8531222453,5.8518698612,32779.120128,282412197.24,,1.559109,,10789.95433,92962629.025,12,Operations on the female genital organs
2007,26,Other therapeutic ear procedures,8492.6006326,0.022258,2.8192964192,3.686923747,28899.110235,245616549.3,,,56.981907,9930.5021341,84370124.1,4,Operations on the ear
2007,195,Diagnostic ultrasound of urinary tract,8332.6494465,0.021838,2.7661972773,4.9362643927,24919.744395,206160471.79,,,47.089896,9549.9434678,78332727.175,16,Miscellaneous diagnostic and therapeutic procedures
2007,29,Dental procedures,8135.9068242,0.021323,2.7008844486,6.0162926903,29046.62124,236114050.97,,,51.675223,10159.788249,82537601.868,5,Operations on the nose; mouth; and pharynx
2007,176,"Organ transplantation (other than bone marrow, corneal or kidney)",7669.055983,0.020099,2.5459035468,21.049945616,361178.91751,2784981839.3,,4.1669,67.112509,113581.12971,875538016.91,16,Miscellaneous diagnostic and therapeutic procedures
2007,117,"Other non-OR therapeutic procedures, male genital",7554.1046695,0.019798,2.5077430538,4.943551712,24312.497928,182911186.03,,,99.207827,7762.9198773,58416698.845,11,Operations on the male genital organs
2007,123,Other operations on fallopian tubes,7499.7048317,0.019655,2.4896838898,2.4899720348,20665.214841,155127598.87,,,,6728.0816024,50506589.319,12,Operations on the female genital organs
2007,31,"Diagnostic procedures on nose, mouth and pharynx",7285.6025819,0.019094,2.4186081696,6.7267915302,33770.913475,245218837.62,,1.528118,53.696269,11323.598317,82224460.472,5,Operations on the nose; mouth; and pharynx
2007,107,"Extracorporeal lithotripsy, urinary",7137.8181821,0.018707,2.3695480469,2.9283306399,24553.531091,174935310.45,,,56.574921,8317.0932859,59250420.94,10,Operations on the urinary system
2007,208,Nuclear medicine imaging of pulmonary,7104.0464822,0.018618,2.3583368247,4.4791329738,30430.558219,212781935.38,,1.112458,41.733649,9017.586888,63397870.278,16,Miscellaneous diagnostic and therapeutic procedures
2007,73,Ileostomy and other enterostomy,6911.2114763,0.018113,2.294321211,13.311839586,77149.748167,528370269.72,,6.229585,54.809127,26000.473105,178043916.03,9,Operations on the digestive system
2007,28,Plastic procedures on nose,6654.5866675,0.017441,2.2091292379,2.9807675164,25939.876064,173021556.43,,,58.782536,8858.5315197,59036261.791,5,Operations on the nose; mouth; and pharynx
2007,156,"Injections and aspirations of muscles, tendons, bursa, joints and soft tissue",6276.7930547,0.01645,2.0837127458,7.5126439148,30782.393647,192529502.61,,,52.332206,10299.603181,64408071.833,14,Operations on the musculoskeletal system
2007,23,Myringotomy,5908.2229499,0.015484,1.9613581902,3.9579134981,23590.348344,139508279.5,,,55.779587,8283.8131501,48958899.016,4,Operations on the ear
2007,229,Nonoperative removal of foreign body,5752.3656347,0.015076,1.9096180943,2.997409186,17011.295969,98006473.214,,0.966805,60.712754,5558.2746284,32035455.769,16,Miscellaneous diagnostic and therapeutic procedures
2007,131,"Other non-OR therapeutic procedures, female organs",5101.308402,0.01337,1.6934860278,3.0674539515,16467.978719,83303485.937,,,,5302.350532,26837893.922,12,Operations on the female genital organs
2007,151,Excision of semilunar cartilage of knee,4820.4267322,0.012634,1.6002414823,3.456580671,28048.596364,135824077.78,,,51.238484,9329.3486016,45176876.056,14,Operations on the musculoskeletal system
2007,92,Other GI diagnostic procedures,4489.1146448,0.011765,1.4902555049,7.2672252287,41171.241739,184158892.87,,3.826948,47.48359,13123.966409,58736365.626,9,Operations on the digestive system
2007,165,Breast biopsy and other diagnostic procedures on breast,4282.9356046,0.011225,1.4218100599,7.6104834304,36219.432014,153920588.07,,2.701968,2.250257,12268.111025,52124005.088,15,Operations on the integumentary system
2007,21,Other extraocular muscle and orbit therapeutic procedures,3957.4189729,0.010372,1.3137480052,4.2945189969,36699.920359,144886499.29,,,61.934405,12182.078457,48117338.31,3,Operations on the eye
2007,11,Diagnostic endocrine procedures,3792.4646696,0.009939,1.2589879738,7.361586289,39793.224822,150313837.97,,,34.929844,12793.411258,48354218.234,2,Operations on the endocrine system
2007,207,Nuclear medicine imaging of bone,3648.878364,0.009563,1.2113214963,6.4672606862,33578.089771,120395035.35,,,49.402611,10814.22693,38839127.089,16,Miscellaneous diagnostic and therapeutic procedures
2007,138,Diagnostic amniocentesis,3464.4945457,0.00908,1.1501114311,5.0333004908,16032.993395,55336524.036,,,,5346.8041989,18451105.613,13,Obstetrical procedures
2007,181,Myelogram,3178.8978026,0.008331,1.0553016184,5.8670301766,27316.819293,86657088.498,,,47.22672,8601.5140775,27296136.706,16,Miscellaneous diagnostic and therapeutic procedures
2007,150,"Division of joint capsule, ligament or cartilage",3171.4011777,0.008312,1.052812957,2.968111186,24833.688265,78932127.063,,,44.229091,8315.296748,26430381.665,14,Operations on the musculoskeletal system
2007,6,Decompression peripheral nerve,3050.133454,0.007994,1.0125555995,3.6823257059,27436.122923,84113550.344,,,51.917037,10391.862237,31757249.687,1,Operations on the nervous system
2007,20,Other intraocular therapeutic procedures,2989.173832,0.007834,0.9923187779,4.9180668891,32522.039169,97891367.821,,,53.530999,11051.968788,33253919.17,3,Operations on the eye
2007,206,"Microscopic examination (bacterial smear, culture, toxicology)",2716.8497966,0.00712,0.9019151182,4.8119349261,21059.790069,47247548.631,,,42.25905,9000.6565159,18268816.279,16,Miscellaneous diagnostic and therapeutic procedures
2007,204,Swan-Ganz catheterization for monitoring,2253.6675003,0.005906,0.7481520665,8.3872819928,57267.826096,126659243.16,,20.12429,55.980603,19158.141124,42360489.864,16,Miscellaneous diagnostic and therapeutic procedures
2007,185,Upper gastrointestinal X-ray,2237.2642098,0.005863,0.7427066512,7.4385684498,27206.586465,60368298.697,,,47.033018,9490.3224004,21039072.096,16,Miscellaneous diagnostic and therapeutic procedures
2007,210,Other nuclear medicine imaging,,,,7.0214055255,35235.78427,76964145.193,,,,11215.069909,24517934.236,16,Miscellaneous diagnostic and therapeutic procedures
2007,194,Diagnostic ultrasound of gastrointestinal tract,,,,4.0153846759,20553.559097,42901064.791,,,,6756.600345,14105512.866,16,Miscellaneous diagnostic and therapeutic procedures
2007,126,Abortion (termination of pregnancy),2047.0801279,0.005365,0.6795710671,3.4046720064,22843.195491,46504541.073,,,,7847.7152497,15951633.556,12,Operations on the female genital organs
2007,116,"Diagnostic procedures, male genital",2036.6144421,0.005338,0.6760967638,7.3971571959,40503.557491,82430741.931,,,99.787124,12777.419717,26011698.141,11,Operations on the male genital organs
2007,187,Intravenous pyelogram,1838.0360585,0.004817,0.6101745157,4.0606666128,19088.77852,35028997.487,,,37.73185,6214.3671103,11405765.674,16,Miscellaneous diagnostic and therapeutic procedures
2007,143,Bunionectomy or repair of toe deformities,1777.8627457,0.004659,0.5901987259,2.9548252984,23224.712136,41567090.364,,,22.794152,7738.4846741,13850354.408,14,Operations on the musculoskeletal system
2007,149,Arthroscopy,1730.9601883,0.004537,0.5746284409,4.4175121975,30004.793274,52289162.228,,,56.084681,10523.130088,18318748.155,14,Operations on the musculoskeletal system
2007,50,Extracorporeal circulation auxiliary to open heart procedures,1459.3987514,0.003825,0.4844779417,26.246660676,385832.31119,562210753.97,,40.063232,62.433377,140097.88716,203283174.8,7,Operations on the cardiovascular system
2007,24,Mastoidectomy,1296.7015276,0.003398,0.4304671951,4.0283313464,41569.2084,53890074.897,,,47.487621,13238.504169,17176827.659,4,Operations on the ear
2007,79,Local excision of large intestine lesion (not endoscopic),1049.3906097,0.00275,0.3483671629,5.2542336622,28902.185507,30216277.695,,,44.606192,10657.534407,11119905.708,9,Operations on the digestive system
2007,15,Lens and cataract procedures,1041.0304159,0.002728,0.3455918217,5.7342127533,28442.046296,29877830.578,,,50.948007,12539.006515,13012774.144,3,Operations on the eye
2007,53,"Varicose vein stripping, lower limb",991.38664556,0.002598,0.3291115338,3.0665732253,21142.913717,21439699.985,,,33.963936,6654.497896,6780684.8171,7,Operations on the cardiovascular system
2007,16,"Repair of retinal tear, detachment",948.7332581,0.002486,0.3149518496,3.9122904659,32757.884244,30616746.564,,,54.348906,10512.333702,9860731.463,3,Operations on the eye
2007,17,Destruction of lesion of retina and choroid,652.1301968,0.001709,0.2164882594,22.36439509,111647.50253,71791787.355,,,48.711057,40720.059119,26141446.665,3,Operations on the eye
2007,184,Intraoperative cholangiogram,604.8589745,0.001585,0.2007955884,7.8147298637,50809.138468,30959155.724,,,38.623729,17141.42361,10428035.287,16,Miscellaneous diagnostic and therapeutic procedures
2007,18,Diagnostic procedures on eye,567.08035555,0.001486,0.1882541856,7.8911208407,48443.290914,27471238.635,,,47.39245,19008.016883,10779072.972,3,Operations on the eye
2007,200,Nonoperative urinary system measurements,,,,7.0967705122,24073.458389,10983379.555,,,,7674.1998284,3502612.6262,16,Miscellaneous diagnostic and therapeutic procedures
2007,25,Diagnostic procedures on ear,412.43249199,0.001081,0.1369155925,6.7663393083,27753.798192,11349618.929,,,51.106404,9997.2308524,4079502.7636,4,Operations on the ear
2007,22,Tympanoplasty,349.16431025,0.000915,0.1159123962,2.028087448,20009.957218,7372833.5135,,,43.292478,6458.0619935,2387345.1888,4,Operations on the ear
2007,186,Lower gastrointestinal X-ray,345.10427756,0.000904,0.1145645835,3.7016056922,16904.893585,5978339.999,,,42.487137,6155.9560459,2155194.4605,16,Miscellaneous diagnostic and therapeutic procedures
2007,14,Glaucoma procedures,291.94710879,0.000765,0.0969179494,4.145475973,31014.012235,8954820.2788,,,32.371042,10745.894301,3100091.1146,3,Operations on the eye
2007,13,Corneal transplant,285.71050106,0.000749,0.094847577,4.6126573048,33229.757227,9304440.1071,,,55.212112,11566.445985,3238276.357,3,Operations on the eye
2007,182,Mammography,192.96171286,0.000506,0.0640576768,5.6892434204,22521.565985,4345799.9489,,,,7172.324965,1383984.1105,16,Miscellaneous diagnostic and therapeutic procedures
2007,68,Injection or ligation of esophageal varices,103.26699456,0.000271,0.0342816389,6.6376627232,56525.268935,5837194.6395,,,65.046673,16082.28725,1660769.4699,9,Operations on the digestive system
2007,46,Coronary thrombolysis,,,,,,,,,,,,7,Operations on the cardiovascular system
2007,230,"Extracorporeal shock wave lithotripsy, other than urinary",,,,,,,,,,,,16,Miscellaneous diagnostic and therapeutic procedures
2008,137,Other procedures to assist delivery,1513559.6246,3.961069,497.7276085,2.1329313932,9410.584596,14236018355,,,,3013.292067,4561806260.1,13,Obstetrical procedures
2008,134,Cesarean section,1323311.0758,3.463178,435.16518699,3.5680492543,16674.489304,22078109544,,0.012692,,5327.6050552,7054325811.2,13,Obstetrical procedures
2008,115,Circumcision,1052840.7864,2.755342,346.22218923,2.6746408218,4960.6097005,5237014982.1,,,99.823277,1644.0207568,1733126274.8,11,Operations on the male genital organs
2008,228,Prophylactic vaccinations and inoculations,970466.14835,2.539763,319.13364185,2.5986839613,5488.4696753,5302698204.7,,0.033369,37.0057,1639.3758282,1591164745.6,16,Miscellaneous diagnostic and therapeutic procedures
2008,216,Respiratory intubation and mechanical ventilation,759160.12221,1.986764,249.64655899,9.9273559989,74273.098154,56184116642,,26.020544,51.158417,22972.395711,17376925988,16,Miscellaneous diagnostic and therapeutic procedures
2008,222,Blood transfusion,690472.81442,1.807005,227.05903162,5.4884344495,29110.485346,20078559286,,4.087007,41.651721,9429.6367184,6500059896.7,16,Miscellaneous diagnostic and therapeutic procedures
2008,70,"Upper gastrointestinal endoscopy, biopsy",682573.69018,1.786333,224.4614384,5.1906430654,29330.940306,19953464991,,1.094731,43.659564,9002.486275,6126691561.9,9,Operations on the digestive system
2008,45,Percutaneous coronary angioplasty (PTCA),673253.78472,1.761942,221.39662736,2.7281004859,56223.683712,37870401034,,0.871457,66.112304,17077.704163,11503334579,7,Operations on the cardiovascular system
2008,152,Arthroplasty knee,654068.08919,1.711732,215.08749344,3.4786321498,45797.89952,29968647803,,0.094059,37.516688,15255.55149,9981512015.3,14,Operations on the musculoskeletal system
2008,140,Repair of current obstetric laceration,642883.82078,1.682462,211.40959462,2.1733175418,8804.8741804,5669079779.4,,,,2988.9063987,1922195950.9,13,Obstetrical procedures
2008,54,"Other vascular catheterization, not heart",582674.1253,1.52489,191.6098938,8.4232766635,47382.565765,27490381955,,7.087405,41.891714,14255.242293,8275852436,7,Operations on the cardiovascular system
2008,47,"Diagnostic cardiac catheterization, coronary arteriography",544592.56697,1.425229,179.08693623,3.6624455087,34058.847712,18522711524,,0.886822,53.0291,10279.423444,5591267642.1,7,Operations on the cardiovascular system
2008,231,Other therapeutic procedures,509814.91817,1.334214,167.65045518,5.395100671,25982.383669,13152821478,,2.478734,45.081922,8537.8475022,4318646674.3,16,Miscellaneous diagnostic and therapeutic procedures
2008,124,"Hysterectomy, abdominal and vaginal",469954.37341,1.229896,154.54248553,2.4972340751,23887.467016,11235886326,,0.085586,,7702.7578405,3622107692.6,12,Operations on the female genital organs
2008,153,"Hip replacement, total and partial",419759.18477,1.098533,138.03601245,4.4772467296,51374.716938,21536817455,,0.814352,40.534266,16792.554936,7040965087.7,14,Operations on the musculoskeletal system
2008,158,Spinal fusion,397305.90979,1.039771,130.65234901,3.7152775826,81916.835486,32612452136,,0.245138,45.613223,25459.765349,10136120035,14,Operations on the musculoskeletal system
2008,84,Cholecystectomy and common duct exploration,390004.63209,1.020664,128.25135507,4.5464093956,38292.604299,14921414575,,0.628292,34.676135,11811.499273,4602702642.7,9,Operations on the digestive system
2008,58,Hemodialysis,329008.35042,0.861033,108.19298875,5.2317584617,29886.672341,9845834325.9,,2.622644,50.558104,9095.6352844,2998353380.6,7,Operations on the cardiovascular system
2008,219,Alcohol and drug rehabilitation/detoxification,324442.89338,0.849085,106.69165773,5.1314927418,12582.767677,4088139859.1,,0.104704,67.528524,4493.2269587,1458883681.2,16,Miscellaneous diagnostic and therapeutic procedures
2008,48,"Insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator",320173.66702,0.837912,105.2877409,4.8467905906,82184.350687,26272748982,,1.036948,58.181533,24874.82032,7952538924.4,7,Operations on the cardiovascular system
2008,61,Other OR procedures on vessels other than head and neck,295695.39237,0.773851,97.238164984,8.4773900521,79297.916754,23475264699,,3.855415,50.259749,24053.183548,7121997007.7,7,Operations on the cardiovascular system
2008,80,Appendectomy,291505.5433,0.762886,95.86035104,2.6169590949,26920.937392,7834803064.8,,0.108655,52.792597,8509.1532125,2476102945.8,9,Operations on the digestive system
2008,78,Colorectal resection,286170.68498,0.748924,94.106005702,9.5779441122,71009.623393,20278773344,,3.739813,47.090146,22360.72999,6386179183.8,9,Operations on the digestive system
2008,193,Diagnostic ultrasound of heart (echocardiogram),268077.67607,0.701574,88.156197111,4.718931973,27022.092893,7223273346.6,,1.707073,47.775905,8595.1548106,2297399607.8,16,Miscellaneous diagnostic and therapeutic procedures
2008,146,"Treatment, fracture or dislocation of hip and femur",261348.81717,0.683964,85.943440644,5.9855603586,47176.783471,12325181598,,1.725233,33.91571,15009.85307,3922227498.5,14,Operations on the musculoskeletal system
2008,76,Colonoscopy and biopsy,238931.64681,0.625297,78.571650057,5.3688188479,28544.628981,6786883623.2,,0.807979,39.360042,8815.5506974,2096804724.3,9,Operations on the digestive system
2008,220,Ophthalmologic and otologic diagnosis and treatment,225214.3949,0.589398,74.06079044,2.6617086052,5536.150848,1245809421.8,,,36.788634,1557.1471188,351803067.21,16,Miscellaneous diagnostic and therapeutic procedures
2008,4,Diagnostic spinal tap,223351.65652,0.584524,73.448236892,5.3155315296,30270.170591,6730782764,,1.033771,48.15398,9519.2776902,2116905720.5,1,Operations on the nervous system
2008,3,"Laminectomy, excision intervertebral disc",213643.09173,0.559116,70.255616886,2.7909677276,31384.791772,6710096843.1,,0.165243,53.858806,9593.6159219,2051092924.3,1,Operations on the nervous system
2008,133,Episiotomy,213528.70089,0.558816,70.217999949,2.2033299778,9390.3406857,2004627953.9,,,,2922.5269988,624542436.54,13,Obstetrical procedures
2008,44,Coronary artery bypass graft (CABG),199531.79026,0.522186,65.615175758,9.1872569149,117081.21756,23377088505,,1.977705,72.391232,35559.00251,7100112941.2,7,Operations on the cardiovascular system
2008,39,"Incision of pleura, thoracentesis, chest drainage",199220.02174,0.52137,65.512652013,7.3664050736,40812.60065,8090828371,,5.565835,51.773956,12731.901651,2524344137.5,6,Operations on the respiratory system
2008,94,Other OR upper GI therapeutic procedures,193939.7368,0.507551,63.776252898,4.9438105794,51679.574988,10056213619,,1.497294,31.5688,16100.833058,3133103722.5,9,Operations on the digestive system
2008,169,"Debridement of wound, infection or burn",184100.05476,0.4818,60.540515546,9.4111681303,50218.189335,9296382505.2,,2.283781,53.681587,15934.604111,2948715295.3,15,Operations on the integumentary system
2008,147,"Treatment, fracture or dislocation of lower extremity (other than hip or femur)",176435.72268,0.461742,58.020132725,4.1160579874,37589.821835,6627534623.8,,0.238526,47.561868,12071.372389,2128568178,14,Operations on the musculoskeletal system
2008,135,"Forceps, vacuum, and breech delivery",176028.19898,0.460675,57.886120299,2.3266023061,10507.524613,1844060258.9,,,,3386.9392446,594618198.39,13,Obstetrical procedures
2008,224,Cancer chemotherapy,173726.35685,0.454651,57.12916936,5.6557061877,42047.725859,7318953807.1,,1.175255,54.569727,13699.378356,2385089323.3,16,Miscellaneous diagnostic and therapeutic procedures
2008,168,"Incision and drainage, skin and subcutaneous tissue",163851.0255,0.428807,53.881708886,4.4946930445,20757.173506,3393687372.4,,0.229114,54.155266,6535.0451105,1068637772.3,15,Operations on the integumentary system
2008,37,Diagnostic bronchoscopy and biopsy of bronchus,151102.647,0.395444,49.689459145,8.5635632322,52930.67603,7973384681.5,,4.389968,53.127558,16209.66615,2442184186.7,6,Operations on the respiratory system
2008,49,Other OR heart procedures,133073.58711,0.348261,43.760679917,6.8492611884,98761.156749,13232693616,,7.324725,59.485051,29835.392357,3997588504.6,7,Operations on the cardiovascular system
2008,177,Computerized axial tomography (CT) scan head,132613.7441,0.347057,43.609462511,3.9860534821,24678.782911,3266844432.4,,2.449961,46.168492,7875.0124013,1041940186.4,16,Miscellaneous diagnostic and therapeutic procedures
2008,88,Abdominal paracentesis,127951.90419,0.334857,42.076436396,6.545128507,36914.234708,4704273082,,5.391484,53.724992,11239.672927,1432924618.8,9,Operations on the digestive system
2008,213,"Physical therapy exercises, manipulation, and other procedures",125656.48096,0.32885,41.321596286,11.566869192,38115.041734,4748074822.4,,0.554523,41.325029,11910.683951,1484656985.1,16,Miscellaneous diagnostic and therapeutic procedures
2008,96,Other OR lower GI therapeutic procedures,120140.84398,0.314415,39.507802657,8.0705990781,54413.077791,6518681063.9,,1.965608,51.670622,17133.235723,2052622012.4,9,Operations on the digestive system
2008,160,Other therapeutic procedures on muscles and tendons,112728.715,0.295017,37.070355747,5.5571776936,39273.792369,4418203429.4,,1.255987,58.017228,12230.048455,1376393793.9,14,Operations on the musculoskeletal system
2008,198,Magnetic resonance imaging,110863.77863,0.290137,36.457079399,4.7574468775,28584.352665,3158844166.8,,0.887026,43.844634,8996.6565299,994237551.97,16,Miscellaneous diagnostic and therapeutic procedures
2008,51,"Endarterectomy, vessel of head and neck",110651.92892,0.289582,36.387413527,2.5803858417,30605.437164,3389595232.8,,0.30601,57.481915,9346.4917769,1035186115.8,7,Operations on the cardiovascular system
2008,174,Other non-OR therapeutic procedures on skin and breast,110212.95062,0.288433,36.243057391,7.859982002,39875.424394,4380371617.8,,1.969352,43.201142,12408.042079,1363154415.2,15,Operations on the integumentary system
2008,93,Other non-OR upper GI therapeutic procedures,106316.72227,0.278237,34.961799365,5.4812016316,34109.109843,3614197981.6,,2.88191,53.809589,10332.226734,1095284932.9,9,Operations on the digestive system
2008,218,Psychological and psychiatric evaluation and therapy,106218.4587,0.27798,34.92948581,12.404876994,28083.600887,2982348160,,,48.567287,9283.1191847,985830341.95,16,Miscellaneous diagnostic and therapeutic procedures
2008,99,Other OR gastrointestinal therapeutic procedures,103539.52036,0.270969,34.048528395,10.685717229,84981.004872,8798600250.1,,3.769064,46.205008,26275.566298,2720083821.5,9,Operations on the digestive system
2008,157,Amputation of lower extremity,101771.11351,0.266341,33.466995367,11.070989011,65520.576926,6671051432.1,,2.846234,63.092114,20562.793527,2093337616.2,14,Operations on the musculoskeletal system
2008,86,Other hernia repair,99019.722733,0.25914,32.562212278,4.4994050135,36811.106647,3643240979.7,,0.70642,37.67956,11924.500501,1179894550.2,9,Operations on the digestive system
2008,1,Incision and excision of CNS,98744.750955,0.25842,32.471788985,9.4018264668,102895.78214,10175969801,,6.802715,54.721544,31040.948485,3070340977.2,1,Operations on the nervous system
2008,43,Heart valve procedures,98717.77583,0.25835,32.46291833,11.366035165,161837.64938,15979653424,,4.850247,59.02173,49095.818215,4848445923.3,7,Operations on the cardiovascular system
2008,227,Other diagnostic procedures,96835.115677,0.253423,31.843813592,4.448729766,21959.241714,2126555926.9,,1.367997,51.41065,7294.2178714,706183787.75,16,Miscellaneous diagnostic and therapeutic procedures
2008,223,Enteral and parenteral nutrition,95044.989521,0.248738,31.255138262,10.710437796,47232.568155,4467472576.8,,6.236444,46.23071,16016.141529,1513024749.4,16,Miscellaneous diagnostic and therapeutic procedures
2008,114,Open prostatectomy,92171.046385,0.241217,30.310054355,2.1549700042,33452.001587,3083826302,,0.065835,99.148942,10641.154821,981012191.36,11,Operations on the male genital organs
2008,90,"Excision, lysis peritoneal adhesions",90957.568524,0.238041,29.911007351,8.4465851134,58461.952698,5315019989,,2.371121,35.538077,18457.657979,1678228949.6,9,Operations on the digestive system
2008,98,Other non-OR gastrointestinal therapeutic procedures,90460.335299,0.23674,29.747494332,5.6996635395,38326.23383,3441846686.5,,1.560521,40.247753,11635.947426,1045538752,9,Operations on the digestive system
2008,148,Other fracture and dislocation procedure,87396.481255,0.228721,28.739959035,4.2552931646,41884.654339,3645035214.2,,0.386856,48.166866,13166.704663,1146407431.1,14,Operations on the musculoskeletal system
2008,101,"Transurethral excision, drainage, or removal urinary obstruction",86238.05242,0.22569,28.359014667,3.8254184913,28698.574663,2470850115.2,,0.687065,61.631103,8986.4418709,773805967.03,10,Operations on the urinary system
2008,95,Other non-OR lower GI therapeutic procedures,83813.739563,0.219345,27.561789754,5.0035466138,27857.196121,2327266024.5,,0.707577,48.962696,8547.7627329,714447427.43,9,Operations on the digestive system
2008,71,"Gastrostomy, temporary and permanent",82171.24217,0.215047,27.021661512,11.986100733,60818.1861,4979587688.4,,5.323248,49.162501,18532.893137,1517689676,9,Operations on the digestive system
